net,length_um
net1745,725.06
net1031,724.84
_09898_,724.71
mgmt_buffers.la_data_in_core\[4\],723.94
net458,722.69
_12905_,722.52
_09987_,721.77
_05878_,721.62
user_io_out\[28\],720.69
soc.core.hk_dat_i\[26\],720.12
net971,719.94
net1104,719.21
net1079,718.6
net1319,718.12
mgmt_io_out_hk\[22\],717.27
net664,717.24
soc.core.VexRiscv.decode_to_execute_RS2\[24\],716.9
mgmt_buffers.la_oenb_core\[7\],716.66
net956,716.51
net991,715.65
net1352,713.86
net599,713.74
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[15\],713.03
net772,712.09
net578,710.42
mgmt_buffers.mprj_dat_o_core\[17\],710.25
net584,710.01
net1354,709.99
net1109,709.91
net844,709.68
soc.core.bus_dat_r\[7\],708.41
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[8\],707.88
_13223_,707.35
_13016_,707.33
net1098,707.1
net1466,706.17
net37,706.02
soc.core.la_out_storage\[16\],705.38
net960,704.63
_10040_,703.99
net620,703.21
soc.core.hk_dat_i\[25\],702.25
net581,702.12
_05408_,701.32
net670,700.71
net1481,700.49
net1075,699.14
net988,699.12
net654,697.93
mask_rev\[29\],697.445
mask_rev\[30\],697.07
soc.core.VexRiscv.decode_to_execute_RS2\[28\],696.98
net1073,696.95
_15661_,696.85
net680,696.6
net508,695.58
mgmt_buffers.mprj_dat_o_core\[31\],695.03
net1950,695.01
soc.core.int_rst,694.65
net506,694.34
net439,694.12
net994,693.91
net1791,693.89
net672,693.72
net999,693.48
net57,693.01
net1507,691.97
net490,691
net1124,690.82
mask_rev\[27\],690.81
mgmt_io_out_hk\[20\],690.39
net579,690.12
net1,690.02
net1552,689.51
net934,689.46
mgmt_io_out_hk\[21\],689.37
net511,689.09
net1081,688.74
_09877_,688.55
net26,688.1
soc.core.VexRiscv.memory_arbitration_isValid,688
net1677,687.54
soc.core.hk_dat_i\[29\],686.98
user_io_oeb\[29\],686.67
mgmt_buffers.mprj_dat_o_core\[10\],686.49
net681,686.42
mask_rev\[28\],686.27
net922,686.23
gpio_control_in_1\[7\].serial_clock_out,685.94
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[9\],685.82
soc.core.hk_dat_i\[13\],685.4
net1713,685.4
_10029_,684.87
soc.core.hk_dat_i\[14\],684.84
net992,684.76
_12065_,684.42
net28,684.33
net741,683.35
net1307,683.29
mask_rev\[25\],682.97
net574,681.77
net543,681.46
net619,681.11
net1444,681.06
soc.core.bus_dat_r\[6\],680.26
mask_rev\[26\],679.595
net1564,678.81
soc.core.la_oe_storage\[63\],678.51
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[0\],677.96
net1362,677.95
net1743,677.65
gpio_control_in_2\[13\].serial_clock,676.79
soc.core.sram.ram512x32.GWEN,676.44
_09853_,675.8
net712,675.54
net740,675.51
net413,675.34
net570,675.2
net781,675.08
net717,674.53
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[26\],673.99
mgmt_buffers.mprj_dat_i_core_bar\[24\],673.73
soc.core.mgmtsoc_litespisdrphycore_dq_o,673.73
user_io_out\[26\],673.19
net568,673.07
mask_rev\[23\],672.47
net1966,672.1
mask_rev\[24\],671.91
net420,671.67
mask_rev\[21\],670.09
gpio_control_in_2\[5\].serial_data_in,669.91
soc.core.la_oe_storage\[61\],669.69
net471,669.62
net1523,669.51
net660,669.21
net1215,669.16
mask_rev\[22\],668.245
net1004,667.67
net1477,667.27
_09744_,666.39
net29,666.31
net1080,665.99
net424,665.8
mgmt_io_out_hk\[7\],665.7
mask_rev\[20\],665.61
net615,665.29
net644,664.06
mgmt_buffers.mprj_dat_o_core\[28\],663.8
user_io_out\[31\],663.78
net583,663.42
net1539,663.3
net1311,663.03
gpio_control_in_2\[13\].serial_load,662.87
net692,662.49
soc.core.hk_dat_i\[24\],661.88
net763,661.74
net466,660.54
soc.core.hk_dat_i\[30\],660.2
user_io_out\[36\],660.15
net803,659.68
mask_rev\[19\],659.45
mask_rev\[9\],659.45
mask_rev\[5\],658.89
net412,658.78
net453,658.19
net695,657.3
_11202_,655.81
mgmt_buffers.mprj_dat_i_core_bar\[15\],655.81
net656,655.24
soc.core.VexRiscv.externalInterruptArray_regNext\[4\],654.99
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[12\],654.64
mask_rev\[14\],654.41
_09905_,654.38
net1115,654
mask_rev\[17\],653.85
net860,652.9
mask_rev\[18\],652.17
_14562_,652.04
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[12\],651.89
mgmt_buffers.la_data_in_core\[10\],651.75
net1475,651.68
mask_rev\[10\],651.61
gpio_control_in_1\[7\].serial_load_out,651.3
net977,650.69
net638,650.63
net802,650.55
mask_rev\[7\],650.49
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[11\],649.8
net1209,649.14
mask_rev\[12\],648.81
_09950_,648.46
mask_rev\[8\],648.25
net491,648.25
net440,648.04
net1090,647.99
mask_rev\[15\],647.64
mask_rev\[11\],646.67
mgmt_buffers.la_data_out_core\[9\],645.69
mask_rev\[6\],645.45
soc.core.la_oe_storage\[10\],644.67
mask_rev\[16\],644.51
net1471,644.42
net1892,644.1
_11719_,643.61
mgmt_buffers.mprj_dat_i_core_bar\[18\],643.54
_14632_,642.98
_07256_,642.54
mask_rev\[13\],642.09
gpio_control_in_2\[13\].resetn,641.91
soc.core.VexRiscv._zz_execute_SRC2\[20\],641.88
net1923,641.86
mgmt_buffers.la_data_out_core\[22\],641.06
net1792,640.69
net974,640.02
_05406_,639.77
_09072_,639.72
net1211,639.49
net1370,639.21
user_io_out\[27\],639.07
_05576_,638.66
net678,638.58
mgmt_buffers.mprj_dat_i_core_bar\[9\],638.45
net1005,637.94
net1306,637.59
_06019_,637.38
_11198_,636.77
_03871_,636.16
net488,636.15
net1197,634.82
net727,634.44
_09963_,634.41
net851,634.32
user_io_out\[29\],634.12
mgmt_buffers.mprj_dat_i_core_bar\[8\],634.02
net1238,634.02
net1470,634.01
soc.core.la_oe_storage\[8\],632.9
_14627_,632.29
net422,632.18
net662,632.13
net1225,631.78
net1398,631.03
_10376_,630.66
mgmt_buffers.mprj_dat_i_core_bar\[27\],630.24
soc.core.VexRiscv.dBusWishbone_CYC,628.95
mgmt_buffers.mprj_cyc_o_core,628.57
net450,628.31
gpio_buf_mgmt_io_out_buf\[0\],628.23
_04971_,628.02
_11444_,627.72
_14612_,627.4
soc.core.VexRiscv.externalInterruptArray_regNext\[2\],625.67
net1491,624.58
soc.core.VexRiscv.externalInterruptArray_regNext\[1\],624.5
net1522,623.92
net764,623.85
user_io_out\[25\],623.82
_09970_,623.4
net1637,623.33
net700,622.94
net425,622.6
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[22\],622.21
net989,621.89
net723,621.78
net676,621.4
net731,620.62
soc.core.VexRiscv._zz_execute_SRC2\[18\],620.5
mgmt_io_out_hk\[23\],619.83
soc.core.VexRiscv._zz_execute_SRC2\[14\],619.59
mask_rev\[1\],618.01
net8,617.78
mgmt_io_out_hk\[16\],616.98
mgmt_buffers.mprj_dat_i_core_bar\[17\],616.15
soc.core.bus_dat_r\[4\],615.86
net1445,615.49
soc.core.VexRiscv._zz_execute_SRC2\[24\],615.43
mgmt_buffers.mprj_dat_i_user\[12\],615.35
mask_rev\[4\],614.99
net566,614.33
soc.core.VexRiscv.lastStageIsFiring,614.26
user_io_oeb\[25\],614.07
_12339_,614.01
net500,613.96
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[8\],613.91
soc.core.VexRiscv._zz_execute_SRC2\[25\],613.23
mgmt_buffers.mprj_dat_i_core_bar\[25\],613.2
net873,613.1
mask_rev\[2\],612.97
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[5\],612.95
net1463,612.92
net694,612.25
net1549,612.13
mgmt_io_out_hk\[4\],611.53
mgmt_buffers.la_data_out_core\[8\],610.82
_14527_,610.6
net435,610.12
soc.core.la_oe_storage\[53\],609.99
mgmt_io_out_hk\[14\],609.14
net826,609.08
mgmt_buffers.mprj_dat_i_core_bar\[16\],608.77
_07251_,607.85
_11201_,607.75
_12214_,607.7
net560,607.5
net558,607
_05880_,605.75
_11439_,605.69
mask_rev\[3\],605.545
net906,605.34
net812,605.24
_12760_,604.82
net760,604.77
gpio_buf_mgmt_io_in_buf\[17\],604.76
soc.core.la_oe_storage\[9\],604.17
_12853_,604.02
net1900,603.73
soc.core.debug_mode_storage,603.64
user_io_oeb\[27\],603.09
net1404,603.06
mask_rev\[0\],600.65
net1880,600.32
net436,600
_10400_,599.64
mgmt_buffers.mprj_ack_i_user,599.62
net1112,599.54
clknet_7_96_0_clock_ctrl.core_clk,599.48
_09959_,599.41
net537,598.72
_11443_,598.54
_11438_,598.38
soc.core.la_oe_storage\[55\],598.13
net658,597.24
net1489,596.71
net722,596.68
net1633,596.55
_05796_,596.37
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[20\],595.99
_10064_,595.52
net917,594.86
net1556,594.35
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[13\],594.21
net1669,594.07
net1132,593.8
net1893,593.65
net1542,593.51
net728,592.98
mgmt_buffers.la_data_out_core\[20\],592.9
net408,592.58
net1387,592.47
soc.core.VexRiscv.decode_to_execute_RS2\[12\],591.99
mgmt_buffers.mprj_dat_o_core\[18\],591.94
clock_ctrl.porb,591.88
net1525,590.76
soc.core.la_oe_storage\[58\],590.63
_09921_,590.44
_12849_,590.39
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[15\],589.93
net1000,589.6
net541,588.74
_10408_,588.61
net1074,588.44
net9,588.15
net1631,588.15
soc.core.VexRiscv.when_DebugPlugin_l264,588.1
net632,587.62
net522,587.14
net423,587.03
_08524_,586.56
soc.core.VexRiscv._zz_execute_SRC2\[31\],586.05
net634,585.89
net1712,585.81
soc.core.debug_oeb_storage,585.67
net1483,585.59
net1497,585.45
_13701_,585.25
net978,585.14
net870,584.83
_09974_,584.62
net1402,584.55
net1456,584.39
soc.core.bus_dat_r\[19\],584.14
net1651,583.99
net1555,583.69
net1210,583.66
_05398_,583.52
net920,583.34
net1870,583.06
net1924,583.01
soc.core.VexRiscv.externalInterruptArray_regNext\[6\],582.55
net1881,582.31
net1643,581.99
net1877,581.14
_13784_,580.87
soc.core.VexRiscv.externalInterruptArray_regNext\[3\],580.55
net1742,579.6
_10042_,579.49
clknet_7_122_0_clock_ctrl.core_clk,579.27
net945,579.03
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[8\],578.68
net1632,578.58
net1871,578.34
_14528_,578.12
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[14\],578.02
_12341_,577.99
mgmt_buffers.mprj_dat_i_core_bar\[28\],577.92
net1416,577.9
net1889,577.78
net966,577.77
_05413_,577.5
net1645,576.85
mgmt_buffers.mprj_dat_i_core_bar\[2\],576.8
net241,576.8
net1417,576.71
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[20\],576.34
net1901,576.1
net1641,575.73
net1897,575.54
net1119,575.41
net1905,575.37
mgmt_buffers.mprj_dat_i_core_bar\[26\],574.71
clknet_7_83_0_clock_ctrl.core_clk,574.65
net1563,574.33
net515,574.09
net1487,573.57
net1634,573.49
net1012,572.8
_11440_,571.74
net1906,571.62
user_io_oeb\[26\],571.56
net732,571.39
gpio_control_in_1\[3\].serial_clock_out,571.15
soc.core.VexRiscv.decode_to_execute_RS1\[11\],571.03
net52,570.5
mgmt_buffers.mprj_dat_i_core_bar\[3\],570.08
net742,569.76
net569,568.53
net564,568.51
_14762_,568.5
_09981_,567.48
user_io_out\[30\],567.24
net773,566.71
net1510,566.7
_14620_,566.36
_09745_,566.26
_09935_,566.14
net1529,565.91
net1876,565.09
net955,564.82
mgmt_buffers.la_data_in_core\[9\],564.34
_09773_,563.58
net875,563.58
mgmt_io_out_hk\[37\],563.32
_09909_,562.9
soc.core.la_oe_storage\[51\],562.9
net1963,562.85
net1986,562.8
_11418_,562.48
soc.core.la_oe_storage\[49\],561.83
net918,561.82
mgmt_buffers.la_data_in_core\[8\],561.54
net876,560.81
net636,560.75
gpio_control_in_2\[3\].serial_load,560.68
net1709,560.61
net482,560.49
net562,560.28
net857,559.82
net1400,559.78
net577,559.31
net841,559.21
soc.core.VexRiscv.decode_to_execute_RS1\[9\],559.13
net1505,559.11
net1410,558.84
gpio_control_in_1\[3\].serial_load_out,557.78
net465,557.78
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[14\],557.64
net839,557.64
net733,557.59
mgmt_io_out_hk\[33\],557.06
net1347,556.9
net1091,556.49
soc.core.VexRiscv.decode_to_execute_RS1\[31\],556.33
net874,556.12
net1443,555.62
gpio_control_bidir_2\[2\].mgmt_ena,555.52
mgmt_buffers.la_data_out_core\[63\],555.38
mgmt_io_out_hk\[25\],555.38
net1361,554.23
_10018_,554.17
net1638,553.89
net1504,553.48
net943,552.82
_09964_,552.6
_10062_,552.33
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[15\],551.85
net1969,551.65
_09593_,551.09
net1235,551.09
net880,551.03
net737,550.95
net493,550.61
net1980,550.53
soc.core.VexRiscv.execute_CsrPlugin_csr_833,550.21
net1295,549.89
net1668,549.41
soc.core.VexRiscv._zz_execute_SRC2\[7\],548.55
net1917,548.29
net519,547.96
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[24\],547.3
net749,547.06
soc.core.la_oe_storage\[60\],545.93
net738,545.82
net1528,545.77
net889,545.67
net811,545.03
net1680,544.93
gpio_buf_mgmt_io_out_buf\[12\],544.79
mgmt_buffers.mprj_dat_i_core_bar\[10\],544.52
net739,544.17
_09641_,543.25
net871,543.17
_13349_,543.08
net479,542.58
soc.core.la_oe_storage\[22\],542.42
net487,542.31
mgmt_io_out_hk\[24\],541.99
net1519,541.75
_14533_,541.67
soc.core.VexRiscv._zz_execute_SRC2\[19\],541.13
net765,540.7
net1367,539.81
mgmt_buffers.mprj_dat_o_core\[13\],539.68
_14530_,539.58
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[14\],539.38
clknet_7_87_0_clock_ctrl.core_clk,539.38
net705,538.9
net1202,538.69
net517,538.52
_14615_,538.46
_09036_,538.21
_05237_,538.05
net612,537.98
soc.core.VexRiscv.BranchPlugin_branchExceptionPort_payload_badAddr\[11\],537.32
net690,537.32
net1934,537.04
_15117_,536.93
gpio_control_in_1\[4\].serial_clock_out,536.79
_11437_,536.57
net829,536.09
net53,535.78
net1559,535.65
net951,535.25
_10082_,535.06
net1521,534.94
net1537,534.38
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[0\],534.22
net1672,533.83
net1983,533.68
soc.core.bus_dat_r\[11\],532.98
_12063_,532.25
net590,532.21
user_io_oeb\[28\],531.58
_09994_,531.24
_14567_,531.22
net1642,530.93
net675,530.6
_09976_,530.2
net1553,530.2
net514,529.85
net1676,529.81
net1077,529.03
net1674,528.74
net949,527.49
net1664,527.38
net757,527.33
soc.core.la_ien_storage\[53\],527.3
net521,526.85
net686,526.73
net1671,526.45
net1121,526.18
net1535,525.72
_11441_,525.69
soc.core.VexRiscv._zz_execute_SRC2\[27\],525.59
soc.core.VexRiscv.execute_CsrPlugin_csr_835,525.57
net673,525.54
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[17\],525.43
mgmt_buffers.la_data_out_core\[25\],524.02
user_io_oeb\[30\],523.07
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[16\],523.04
net539,522.42
net698,522.23
mgmt_buffers.mprj_dat_i_core_bar\[5\],522.02
_12988_,521.97
_10014_,521.94
mgmt_buffers.mprj_dat_i_user\[15\],521.78
net486,521.7
soc.core.VexRiscv._zz_lastStageRegFileWrite_payload_address\[13\],520.84
net1554,520.26
_05582_,519.7
_10372_,519.6
gpio_buf_mgmt_io_out_buf\[9\],519.59
soc.core.VexRiscv._zz_execute_SRC2\[13\],519.17
mgmt_io_out_hk\[35\],519.13
soc.core.la_oe_storage\[50\],518.88
soc.core.la_out_storage\[20\],518.61
net853,517.96
net1072,517.65
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[9\],517.17
_14623_,517.03
soc.core.uartwishbonebridge_rs232phytx_state,516.56
user_io_oeb\[36\],516.18
net1465,515.7
net431,515.51
net1442,515.3
net1670,515.2
soc.core.VexRiscv.decode_to_execute_RS1\[10\],515.03
user_io_oeb\[7\],514.6
_05571_,514.52
soc.core.VexRiscv._zz_execute_SRC2\[26\],514.52
net940,514.37
net1547,514.1
_13768_,514.08
net594,513.75
net1207,513.62
net1885,513.57
_05374_,513.52
net1232,513.52
user_io_oeb\[8\],512.87
soc.core.bus_dat_r\[3\],512.82
net3,512.82
net520,512.73
net1509,512.34
net709,511.64
_11442_,511.54
net446,511.28
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[9\],510.36
_11180_,510.15
net454,509.51
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[8\],509.19
net671,509.08
net51,508.95
net481,508.49
net792,508.4
net516,507.49
_09730_,506.8
net1408,506.55
net769,506.51
net443,506.12
net937,506.06
net36,505.78
user_io_oeb\[9\],504.71
net1415,504.67
net598,504.36
soc.core.la_out_storage\[63\],504.29
clknet_1_0_4_clock_ctrl.core_clk,504.25
net1414,503.78
net665,503.73
net735,503.62
user_io_oeb\[10\],503.59
net1208,503.59
net1873,503.35
net1462,502.65
_09736_,502.48
soc.core.la_oe_storage\[59\],502.37
net1375,501.64
net1543,501.64
net1551,501.62
net890,501.6
net919,501.01
net1413,500.11
mgmt_io_out_hk\[31\],500.04
_11181_,499.76
net831,499.58
gpio_control_in_1\[7\].serial_data_out,499.52
soc.core.dbg_uart_dbg_uart_tx,499.3
net518,499.09
net836,498.45
net703,498.23
net761,498.05
net1789,497.89
soc.core.la_oe_storage\[56\],496.82
soc.core.la_out_storage\[22\],496.77
net473,496.66
net1322,496.15
net641,496.05
net475,495.08
_11196_,494.53
net428,494.52
net572,494.49
net1503,493.97
_12061_,493.86
net770,493.04
user_io_oeb\[31\],492.76
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[21\],491.94
net778,491.85
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[17\],491.32
net936,491.04
_15665_,490.76
net668,489.16
_14590_,489.12
gpio_control_in_1\[4\].serial_load_out,488.59
net1501,488.33
_11996_,488.15
mgmt_buffers.mprj_dat_o_core\[25\],488.1
mgmt_buffers.mprj_dat_i_user\[1\],487.26
mgmt_io_out_hk\[26\],487.16
_05239_,486.87
gpio_control_in_1\[7\].resetn_out,486.79
net15,486.74
net916,486.37
soc.core.VexRiscv.execute_CsrPlugin_csr_3008,485.16
net688,484.53
_14571_,484.4
net403,484.31
net872,483.93
mgmt_buffers.la_data_out_core\[61\],483.75
soc.core.mgmtsoc_litespisdrphycore_sr_in\[8\],482.87
_14531_,482.77
soc.core.la_oe_storage\[20\],481.06
user_io_out\[7\],481
clknet_7_119_0_clock_ctrl.core_clk,480.93
net1574,480.79
soc.core.la_oe_storage\[24\],480.77
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[25\],480.63
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[1\],480.58
net828,480.2
mgmt_buffers.mprj_dat_o_core\[0\],480.07
net6,479.88
_09060_,479.51
soc.core.VexRiscv.decode_to_execute_RS1\[5\],479.36
_08481_,479.19
_09726_,479.14
clknet_7_115_0_clock_ctrl.core_clk,479.1
mgmt_buffers.la_data_in_enable\[49\],478.8
soc.core.sram.ram512x32.WEN\[3\],478.76
net882,478.39
_09953_,478.17
soc.core.sram.ram512x32.WEN\[0\],478.02
net1213,477.87
net485,477.57
soc.core.sram.ram512x32.WEN\[1\],477.32
net767,476.76
net1703,476.66
_12245_,476.1
soc.core.la_oe_storage\[19\],476.1
clknet_7_88_0_clock_ctrl.core_clk,475.57
net509,475.4
_10033_,473.91
net877,473.78
_14638_,473.76
_10925_,473.2
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[6\],472.69
net17,472.5
net575,472.41
_10068_,472.32
soc.core.uart_enabled_storage,472.08
net608,472.04
net795,471.72
net1299,471.54
clknet_7_108_0_clock_ctrl.core_clk,471.48
mgmt_io_out_hk\[34\],469.85
net734,469.69
net588,469.25
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[25\],468.79
net1896,468.77
net559,468.6
net947,468.5
soc.core.VexRiscv._zz_execute_SHIFT_CTRL\[0\],468.13
clknet_7_82_0_clock_ctrl.core_clk,467.99
user_io_oeb\[11\],467.75
_09078_,467.7
net820,467.22
soc.core.spi_enabled_storage,466.95
_14750_,466.73
_13406_,466.53
net707,466.34
soc.core.VexRiscv._zz_execute_SRC2\[5\],466.26
net563,466
net1544,465.98
net1520,465.94
soc.core.dbg_uart_tx_data\[0\],465.75
clknet_7_86_0_clock_ctrl.core_clk,465.72
net1499,465.59
net476,465.56
net1500,464.3
gpio_control_in_2\[13\].shift_register\[9\],464.29
_09783_,464.12
_09917_,464.07
_05378_,463.73
mgmt_io_out_hk\[28\],463.59
_14601_,463.17
_05276_,462.95
soc.core.la_oe_storage\[57\],462.34
soc.core.mgmtsoc_litespisdrphycore_sr_in\[23\],461.59
_09054_,461.49
_09633_,461.47
soc.core.la_oe_storage\[23\],461.26
net891,461.15
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[23\],460.98
_05382_,460.93
mgmt_buffers.mprj_dat_i_core_bar\[7\],460.88
clknet_7_81_0_clock_ctrl.core_clk,460.63
gpio_control_in_1\[3\].resetn_out,460.61
net1384,460
user_io_oeb\[12\],459.77
net1512,459.21
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[19\],459.14
net40,459.11
soc.core.VexRiscv.IBusCachedPlugin_cache.lineLoader_address\[5\],458.39
clknet_7_127_0_clock_ctrl.core_clk,458.17
net819,458.01
user_io_out\[8\],457.99
net1790,457.57
net585,457.03
mgmt_buffers.mprj_dat_o_core\[29\],457.01
_05579_,456.5
mgmt_buffers.mprj_dat_i_user\[2\],456.26
net1018,456.15
net859,455.85
soc.core.dbg_uart_rx_data\[6\],455.81
net1339,455.22
net1358,454.7
clknet_7_13_0_clock_ctrl.core_clk,454.1
net1464,453.46
net1468,453.32
mgmt_buffers.mprj_dat_o_core\[12\],453.29
mgmt_io_out_hk\[29\],453.05
clknet_7_12_0_clock_ctrl.core_clk,452.47
net958,452.41
_11816_,452.36
mgmt_io_out_hk\[27\],452.34
_10810_,451.97
net592,451.72
_09125_,451.56
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[13\],451.46
soc.core.la_ien_storage\[52\],451.05
_09096_,450.39
soc.core.la_out_storage\[24\],450.34
mgmt_buffers.la_data_out_core\[24\],450.25
net41,450.15
soc.core.VexRiscv.decode_to_execute_RS1\[4\],450.02
net1570,449.87
_13792_,449.78
net830,449.53
_06020_,449.41
net1644,449.17
net535,449.16
net409,448.95
_10054_,448.62
net1562,448.42
net1573,448.39
_12249_,448.29
net1378,448.21
_14768_,448.2
_05250_,447.79
net1411,447.64
soc.core.la_ien_storage\[55\],447.49
net1461,447.48
gpio_control_in_2\[2\].serial_clock,447.29
net754,446.99
user_io_out\[9\],446.74
_14514_,445.92
soc.core.mgmtsoc_litespisdrphycore_sr_in\[10\],445.81
net610,445.68
mgmt_buffers.la_data_out_core\[23\],445.67
soc.core.bus_dat_r\[2\],445.62
net659,445.01
net483,444.95
net1879,444.69
clknet_7_14_0_clock_ctrl.core_clk,444.07
net1571,444.02
net1561,443.74
_09102_,443.72
_09967_,442.98
_08473_,442.8
mgmt_buffers.la_data_out_core\[27\],442.31
user_io_out\[10\],442.26
_13772_,441.94
soc.core.la_oe_storage\[25\],441.52
net1575,441.24
gpio_control_in_1\[5\].serial_clock_out,441.13
net606,440.6
net614,439.91
net414,439.46
soc.core.VexRiscv.IBusCachedPlugin_cache.decodeStage_hit_valid,439.04
_10066_,438.31
net768,438.14
_14607_,437.97
soc.core.VexRiscv.decode_to_execute_RS1\[6\],437.66
_14062_,437.04
net1972,436.8
soc.core.la_ien_storage\[54\],436.29
net1557,436.28
clknet_7_8_0_clock_ctrl.core_clk,436.15
soc.core.la_oe_storage\[26\],436.07
_09971_,436.02
soc.core.la_out_storage\[25\],434.95
clknet_7_124_0_clock_ctrl.core_clk,434.84
_14774_,434.76
soc.core.interface6_bank_bus_dat_r\[4\],434.61
_05840_,434.16
net1343,433.7
soc.core.la_out_storage\[19\],433.22
net1214,433.19
mgmt_buffers.mprj_dat_o_core\[27\],433.14
net444,433.11
net406,433.05
net1739,432.57
net954,432.53
_14597_,432.42
net1399,432.05
net580,432.02
_11995_,431.73
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port0\[30\],431.25
